Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,1.0,2.0,2.0,1.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17
M,2.0,2.0,2.0,2.0,2.0,1.0,2.0,15
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
F,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
I,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7
I,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
F,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
M,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8
F,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8
M,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9
F,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6
M,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6
M,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
M,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7
F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6
I,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9
I,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
I,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8
F,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
F,1.0,1.0,2.0,1.0,2.0,1.0,1.0,9
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10
M,1.0,1.0,1.0,2.0,2.0,1.0,2.0,10
F,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8
M,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8
M,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7
M,1.0,2.0,2.0,2.0,2.0,2.0,1.0,9
F,1.0,1.0,2.0,2.0,2.0,1.0,1.0,9
F,1.0,1.0,1.0,2.0,2.0,2.0,1.0,7
F,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10
F,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8
M,1.0,2.0,1.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,1.0,2.0,2.0,2.0,1.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
F,2.0,1.0,1.0,2.0,2.0,2.0,1.0,8
F,2.0,2.0,1.0,2.0,2.0,1.0,0.0,11
F,2.0,1.0,1.0,2.0,2.0,1.0,1.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9
F,2.0,1.0,1.0,1.0,2.0,1.0,1.0,9
M,2.0,1.0,1.0,2.0,2.0,1.0,1.0,9
F,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,1.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,1.0,2.0,2.0,1.0,2.0,10
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,1.0,2.0,2.0,2.0,2.0,1.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
M,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7
I,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8
M,1.0,2.0,1.0,0.0,0.0,1.0,0.0,7
I,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7
I,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9
I,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8
M,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6
F,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9
I,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8
I,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
M,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9
M,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
M,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8
F,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9
M,1.0,1.0,1.0,2.0,2.0,1.0,1.0,9
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7
F,1.0,1.0,2.0,2.0,2.0,1.0,1.0,10
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
F,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
M,1.0,1.0,2.0,1.0,2.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8
M,1.0,1.0,2.0,2.0,2.0,2.0,2.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9
M,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9
M,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7
M,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8
F,2.0,2.0,2.0,1.0,2.0,2.0,1.0,9
M,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8
F,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8
M,2.0,2.0,1.0,1.0,2.0,2.0,1.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,1.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,1.0,1.0,2.0,9
M,2.0,2.0,2.0,1.0,2.0,1.0,1.0,8
M,2.0,2.0,1.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9
M,2.0,1.0,2.0,2.0,2.0,2.0,1.0,10
F,2.0,2.0,1.0,1.0,2.0,1.0,1.0,9
F,2.0,2.0,1.0,1.0,2.0,2.0,1.0,9
M,2.0,2.0,1.0,1.0,2.0,1.0,1.0,8
M,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8
F,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8
M,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,0.0,2.0,2.0,2.0,1.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
I,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
M,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
M,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10
F,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11
I,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
F,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8
I,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
I,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7
M,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8
I,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8
I,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7
I,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8
I,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9
I,1.0,1.0,1.0,1.0,2.0,0.0,1.0,10
I,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9
I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
M,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
